regime,shift_family,battery_state,battery_pct,policy,episode_idx,mission_return,distance_m,cost_of_transport,falls_per_100m,adapt_calls,compute_wh
"Terrain shift, 25% battery",terrain,low,25,Static,439,0.10903872433941582,28.415249389321083,0.9075264789287169,52.78855657567181,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,440,0.1273425621083941,32.513536712341654,0.8166617606848524,39.98334636743899,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,441,0.15768409950715928,43.49379059036483,0.5937279854326022,27.590145253190133,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,442,0.1312037677970921,34.32251815162667,0.7533313334466485,37.876008813135066,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,443,0.13039128736935185,33.941869687892506,0.7791874803229175,38.30077753388248,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,444,0.11966206469854987,30.726750515694043,0.8593681131068089,48.81739770151932,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,445,0.11935543916623206,30.58309593173926,0.8766446031086373,49.04670224845661,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,446,0.12046021382364355,31.100684739737655,0.8365876489852209,48.23044934709862,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,447,0.10157049891759784,25.901605648586177,1.0052765507875696,61.77223225878797,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,448,0.1467748594084196,39.2008829039184,0.6685437434357931,33.162518384759544,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,449,0.14080787517235674,37.24521251103024,0.7203523349397688,37.588723640263495,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,450,0.1239887653023735,31.8480471568914,0.8356408900271004,43.95873923142766,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,451,0.1064472680832055,27.21366340598904,0.9730049286428931,55.119370649299945,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,452,0.1251807615143953,32.40649941172908,0.8080458698447102,43.20121041809563,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,453,0.16375022583227092,44.862850372394064,0.5950365032444004,28.977204729727625,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,454,0.1352737929489528,35.49426537743021,0.751729933514467,42.26034780688283,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,455,0.1810951818031415,49.8159247622448,0.5212321496145922,18.066511949650785,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,456,0.11066989122122917,28.222411896290215,0.9059459272917928,49.60596582406294,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,457,0.10127878467152844,25.76634588937733,1.0073781419186587,62.096503977291974,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,458,0.09921404900235727,24.808985550603996,1.0539999068031127,64.49276197676075,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,459,0.13119770165956368,35.225446114246964,0.7357935869287857,39.7439962991347,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,460,0.14208438819052446,36.98271683574387,0.7247362489807699,35.15155486747656,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,461,0.10671224523761189,27.336525921563016,0.9617072885171117,54.871639662770825,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,462,0.12653771939792038,33.042236490531565,0.7766138239333964,42.37001331314779,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,463,0.11485970032038413,29.3826045863472,0.8989159111630888,54.4539880832569,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,464,0.13228255277577683,34.82793075089128,0.7408637756225052,37.326363409251115,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,465,0.1436837689424011,37.73907839284477,0.7010664014726075,34.44705211048494,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,466,0.11145743669072433,28.587574763737525,0.9014865639482877,48.97232491984097,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,467,0.192497026135219,54.700371445879476,0.4863472426573153,20.10955265794382,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,468,0.10687421333886403,27.41162601238843,0.9569973296659414,54.721306912697884,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,469,0.1519806249792666,40.79656613662507,0.6365466570168108,29.414240305943334,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,470,0.08781169230769231,22.351999999999993,1.211642545984577,71.5819613457409,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,471,0.13921729411635955,36.49301240933611,0.7286345724991831,38.36350872590157,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,472,0.12015105486438693,30.95584324094858,0.8412123760540411,48.456118230234175,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,473,0.12476827415613925,32.21324838208074,0.8218214510549489,43.46037951201399,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,474,0.15288697995709788,41.22518956573303,0.6216747308120515,29.108416786940797,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,475,0.10904004620927023,28.415862303502074,0.9086488424824327,52.78741795617212,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,476,0.11995716008306231,31.57949534215473,0.8097350654464351,41.1659523344143,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,477,0.12643617118679096,32.994660980720354,0.7826938776578315,42.43110728787475,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,478,0.1392029539304062,36.48623080629125,0.7402211382088391,38.370639253825054,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,479,0.08781169230769231,22.351999999999993,1.1450554819989058,71.5819613457409,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,480,0.14757013591322854,39.57697632307282,0.682987531903974,32.84738049182697,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,481,0.1311154404585178,34.28113664311754,0.7658851036194295,37.92172977032821,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,482,0.11790068591060629,29.90154155460016,0.8896767387837206,50.16463774153592,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,483,0.1238021603889171,31.760622437221564,0.8350533153860885,44.079740652666906,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,484,0.13576790136279993,35.55505253972267,0.7362898425792688,33.750477478815164,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,485,0.16001097201999454,43.07942419835076,0.6281880970904397,30.176819309710478,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,486,0.14022878885149156,36.7392159649487,0.6940975369994303,29.940758699082274,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,487,0.10571958545506475,26.876257268342407,0.9803726129395677,55.81134251780112,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,488,0.12774330857903543,32.701287116152336,0.7970348507120902,39.75378691922751,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,489,0.11053342405029144,28.159135875562185,0.9082534024881929,49.71743473190118,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,490,0.14959144588144413,39.66670183101703,0.6557892081090622,30.252074021986633,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,491,0.11793396055277564,30.6413941524277,0.8561692592281305,42.42626799332502,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,492,0.1396376749849247,36.69181430685194,0.7227845003210233,38.155649330716244,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,493,0.12463185912906638,32.14933770963543,0.8328013410894245,43.54677575769805,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,494,0.10104097302169301,25.65607926055405,1.0251440000321665,62.36338700668045,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,495,0.09488092307692307,23.74899999999999,1.1339817407848636,71.5819613457409,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,496,0.12207119342813368,31.85543142731234,0.8495710648906991,47.08773144142458,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,497,0.14868139116752838,40.102498937680124,0.6380219950844312,32.416932471470645,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,498,0.14268912643801065,38.13487317183195,0.6991794639380343,36.711804276671884,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,499,0.10184454715423488,26.028674171973677,1.016018172827523,61.470668441606485,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,500,0.10713391854641816,27.532044073255772,0.9281043361337915,54.48197002768415,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,501,0.1264799771020646,33.01518412661048,0.787995885117648,42.40473094534674,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,502,0.12543658262921664,32.52635203958664,0.7912603930659377,43.04202322769276,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,503,0.12419076072058856,31.942682354244706,0.8209358461918086,43.828504584367224,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,504,0.1404972440229366,37.098312243796336,0.7271326454312199,37.7375658170032,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,505,0.11995668275862834,30.864779578460663,0.8742362285236337,48.59908350185634,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,506,0.13895061564067782,36.36689775722762,0.7415898580205526,38.49654730920131,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,507,0.13035183977684575,33.92338842363952,0.7852657313092178,38.32164357420424,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,508,0.13559085858574496,36.37787765561813,0.7048726176227855,35.73600451095119,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,509,0.12894283773798815,33.26326856945283,0.7863352135594943,39.082148445082424,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,510,0.10150711008602767,25.872214015471794,1.0090541200401466,61.842407419913386,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,511,0.16836763591802748,46.23522270067695,0.5661472808409179,25.95423856328544,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,512,0.1342782275061073,35.76290775990818,0.713803807517029,36.35051178521223,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,513,0.10509932555152598,26.588660051785503,0.962012015613271,56.41502795095802,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,514,0.15207908449972674,40.84312853030104,0.6419334462775292,29.38070718822957,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,515,0.09228936508595972,23.407444963053706,1.1310062973482782,64.08217566537479,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,516,0.1495027738852334,39.62476804567759,0.6644606366402802,30.284088947011522,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,517,0.1232164435796901,31.486213114851015,0.8358529922527309,44.46390535734721,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,518,0.09488092307692307,23.74899999999999,1.1341472970050677,71.5819613457409,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,519,0.12859933400686924,33.1023364865705,0.7754006458774763,39.27215230040953,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,520,0.11999155633694608,30.881117909278654,0.8702491509614747,48.573371093839334,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,521,0.12696436579440556,32.33635109531696,0.8100728687588328,40.2024333595348,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,522,0.12903544654163857,32.40088599325916,0.7957043483367063,37.03602426951084,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,523,0.10134233243165942,25.795811213232422,1.0405509454112014,62.02557410480859,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,524,0.15840881340168717,42.97034414155347,0.606764288350306,25.599050274681666,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,525,0.11752587618028579,30.452176811472963,0.8400555875371578,42.68988742736514,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,526,0.1540065969429633,41.75466651848001,0.6118217804966354,28.73930269491908,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,527,0.13403294924321038,34.907459217425476,0.7739866740755383,42.97075850342079,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,528,0.1799969683171239,50.12202296382352,0.5189635156353671,19.951309641308136,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,529,0.11261765406060623,29.125535196574294,0.8826724677603847,48.067786241561194,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,530,0.1059297371153869,26.973698731539756,0.9576780965142953,55.60972616062041,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,531,0.12692153822880284,33.22205626629402,0.772205292541146,42.140678733976884,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,532,0.11382635977483122,28.898482781379013,0.9285160546926482,55.36622846618694,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,533,0.12375881609496595,31.740315561706993,0.8330315183469285,44.10794206750187,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,534,0.12458175539401094,32.12586402445479,0.8228221584310408,43.57859446003676,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,535,0.09857176636422087,24.511177006287365,1.0914211590851575,65.27634309807252,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,536,0.1161354205859807,29.98028170283412,0.8807466450937462,53.36841113967076,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,537,0.11504385433485265,29.46888105566829,0.9089633992273041,54.29456235469255,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,538,0.11904164455185504,30.43608262063355,0.8734439429956816,49.28360915222067,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,539,0.14736237457226983,39.47872411441735,0.6743941472726223,32.92912902231431,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,540,0.10972284199231784,27.78329158458972,0.9186510290099038,50.38999773434059,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,541,0.1201682898435313,30.96391785802218,0.8743021932462035,48.44348208382091,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,542,0.1340002399820406,35.63267013157842,0.7430106793570371,36.48337312919788,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,543,0.13285400467578212,35.09565693900386,0.7303260362734533,37.04162034235164,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,544,0.11822690403605031,30.054375301793147,0.8955502931360689,49.90953845946367,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,545,0.1212400863430162,31.466056342883014,0.8263896932908984,47.670416135235506,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,546,0.09978166366863345,25.072172639059257,1.067319026874168,63.81576989891188,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,547,0.15103967506298452,40.35158244965871,0.6409822939499575,29.73861066036456,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,548,0.17818265815287296,49.25669303512632,0.5282274951993811,20.301809528440575,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,549,0.1446101456944023,38.17717029921767,0.6976537265014034,34.05176417767766,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,550,0.10096798494069138,25.622236723227136,1.0161635785634986,62.44575824051941,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,551,0.08781169230769231,22.351999999999993,1.1574166680016575,71.5819613457409,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,552,0.16893421949836418,46.50545308290942,0.5719041997682417,25.80342562969235,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,553,0.10742607558292731,27.667509142040917,0.9727119208753704,54.215216566812025,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,554,0.13380242802619133,35.53999489346629,0.7339571751605388,36.578508350854975,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,555,0.11442551940541926,29.179190088445097,0.9286159371199936,54.83359871025334,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,556,0.12822462324341286,33.83255381428527,0.7656799582602215,41.38026374493999,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,557,0.11442994630822817,29.96584456210005,0.8743578743968521,46.719857906847736,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,558,0.10561563919994307,26.82806028918261,0.9773939893994437,55.91160836196636,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,559,0.17472211063238138,47.60619501215092,0.5476623312138579,21.005669529874456,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,560,0.1985686840041122,56.02573120260876,0.46742980457565975,16.06404737039992,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,561,0.12025901546857337,31.006422967824804,0.8487252264613716,48.37707340690481,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,562,0.11118851232983441,28.462882038615316,0.930419807373512,49.186867236446176,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,563,0.10544180914483266,26.74746014121486,0.9635569021104338,56.0800910471745,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,564,0.1216085260754854,31.63867098485425,0.8095608634988645,47.410335305110166,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,565,0.16119774415060634,43.64545169651347,0.6162766812759445,29.785463306451422,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,566,0.1658234155851656,45.02176425095575,0.5951981460093249,26.653775567547328,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,567,0.10796697347662187,27.91830840825259,0.9205029005526085,53.72818360143207,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,568,0.14418432584589233,38.84196643339259,0.6689387060357583,36.04348926053379,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,569,0.11848774196819761,30.176578317109595,0.8799904809644153,49.70742488552873,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,570,0.10622620542353743,27.11116281673206,0.9658842162283191,55.32776333275726,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,571,0.12717044686207912,33.33867038477846,0.7931875625505515,41.99327639170644,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,572,0.1183281056708991,30.101788440026784,0.8974093473971482,49.83092625836903,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,573,0.17296191631815333,47.59656339301801,0.5544658658426939,23.11091225047059,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,574,0.1075941412078879,27.74543648453363,0.9273999970689161,54.06294475980428,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,575,0.1280612260250929,33.75600193930051,0.7607946471537569,41.474105923961524,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,576,0.10692793730169893,27.436536315449416,0.939360054433697,54.671624098387205,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,577,0.09420136971829644,24.28382465433298,1.0585489797441154,61.76951206622857,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,578,0.11917124738481746,30.496801768539612,0.8775240649922174,49.185485461213005,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,579,0.15045336977053997,40.940483572515056,0.6591360539431439,31.753410965393204,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,580,0.13994042662778078,36.83498828449098,0.7266312338455075,38.00734207344533,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,581,0.09975833148258804,25.061354155187313,1.0751984575245137,63.84331788666833,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,582,0.12694407643182337,33.23261545278294,0.7792559635873647,42.12728913826018,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,583,0.1163672513578844,29.18312485580791,0.9248439413947169,51.3995676409367,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,584,0.10908291625732003,28.43573994902203,0.9023186500641591,52.75051757714463,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,585,0.10073876576170707,25.51595418347043,1.0245564995553613,62.70586584751359,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,586,0.10630846181914808,27.149302813024995,0.9483459679013325,55.25003755456912,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,587,0.13970665607334226,36.72443608461488,0.722035171930512,38.12175622722517,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,588,0.14621700368147322,38.937067908160984,0.67891981049169,33.387208381130506,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,589,0.11440365145034814,29.004488291431326,0.90114354565295,44.82064937460226,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,590,0.1400540911469236,37.56313975129707,0.6864953012438537,31.94621131101171,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,591,0.14357186076070394,38.552326180463766,0.6966594473565644,36.31428084122831,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,592,0.10641812631425113,27.200151180567072,0.9768413407753299,55.14675231186446,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,593,0.16080495595839478,44.10350152956168,0.5787806738363397,24.941330321872343,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,594,0.13210335489130218,34.74397623691067,0.7595236466430434,37.4165579418895,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,595,0.11286841106702422,29.24180422616416,0.8768882846813281,47.8766627794925,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,596,0.1075589520295841,27.729120244074814,0.9368707781905906,54.09475622727416,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,597,0.11778998013086571,29.849675708302858,0.8890362259026472,50.25180221917005,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,598,0.11148039435060766,28.59821959027465,0.89598568571374,48.95409644578349,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,599,0.12298052437093507,31.375684563870728,0.8624374819058818,44.62054037896938,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,600,0.10629771941402211,27.144321859402606,0.9394352371504054,55.2601758765401,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,601,0.1317423112432611,34.57482667308667,0.7453528555098361,37.59961003685756,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,602,0.13209060555901755,34.73800315302818,0.750375605098079,37.422991594342015,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,603,0.1339886895502696,35.627258734627816,0.7184231599443921,36.48891456070597,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,604,0.11966705691053425,30.729089375508522,0.8658538936334679,48.81368210004684,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,605,0.1234284985173835,32.49133117258801,0.8121511712705388,46.16616019923204,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,606,0.12536709906152288,32.49379886981864,0.8023037822149083,43.08514389495924,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,607,0.12497652867832094,32.310815980299246,0.8217038936319061,43.329144050512895,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,608,0.13106524279486614,34.25761895222966,0.761026181671562,37.947762855695764,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,609,0.10149270481586141,25.865534693497352,1.0080059091986013,61.85837714007294,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,610,0.12451871571607608,32.09632982801028,0.8322520918152402,43.6186943336502,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,611,0.1062886515895771,27.14011736213342,0.9682522154205406,55.268736681766825,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,612,0.1451818539175787,38.447536265159,0.6826237574858948,33.812309611579835,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,613,0.1136056651185912,28.795086959173496,0.929071704354269,55.56503448899203,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,614,0.13631245338585732,36.71594604806577,0.7096730997074079,35.40695909886504,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,615,0.14482365020020216,38.27813850223334,0.7024790866048358,33.96194409830435,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,616,0.13165968489882096,34.536116090035954,0.7544126284929045,37.641754406051014,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,617,0.12823072350290576,33.835411796244074,0.7752249570785942,41.37676847058229,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,618,0.11427419997333393,29.108296676875035,0.8992989837537604,54.9671462319234,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,619,0.12186363552838876,31.758190197891548,0.8380179972756042,47.231910592297744,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,620,0.09995677281647575,25.92492557468113,0.9837213988098678,54.00208366913392,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,621,0.1213217574917456,31.50431941511691,0.8224631271527902,47.61251878624129,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,622,0.12407298152135629,31.887502598872274,0.8211242676691454,43.90434765654906,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,623,0.13469432964589823,35.22023196439399,0.762926517237446,42.58915732061135,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,624,0.12317948841608765,31.46889955778302,0.8530842160753188,44.48836850584266,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,625,0.112635432708426,28.184614581170162,0.9171243362695516,46.124455463319194,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,626,0.14557625970849755,38.634054314597165,0.680725405809711,33.64907005136189,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,627,0.134519420967094,35.13751607545033,0.7609449932468492,42.68941483453383,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,628,0.11111576192129838,28.429149703381373,0.9106252367853829,49.245229442563435,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,629,0.10486441098553761,26.479736719934643,0.9744721162206834,56.64708889914153,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,630,0.16078970880294113,43.45084043033736,0.6117279220059495,29.918868936130878,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,631,0.12987958457699686,34.60790601682419,0.7585675863849516,40.45318429030084,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,632,0.10617768307649486,27.08866435782695,0.9637647848400911,55.37371574271038,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,633,0.1053590292198752,26.709077398966453,1.0013974821221436,56.16068191326013,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,634,0.11144239852969896,28.58060198792474,0.9022485990627658,48.9842726402858,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,635,0.1149500995053383,30.20702509113081,0.8442233105589015,46.34683474378478,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,636,0.10186635481375042,26.038785775416848,1.0044026963921122,61.44679762719795,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,637,0.09960994123989637,24.992549738653455,1.0631949315302296,64.01907835459626,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,638,0.1067443177877722,27.351397068482814,0.9604576108778121,54.84180556643154,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,639,0.09630489674312671,24.25106455383181,1.070198596970893,57.7294244915443,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,640,0.12387430837858705,31.794423893221882,0.8102012591910573,44.03287836577092,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,641,0.09715915185064951,24.642617908223848,1.035297305435783,56.812145739304164,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,642,0.11519981442584765,29.54194862383876,0.8720981004468233,54.16027291811368,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,643,0.11120609823831865,28.471036133861254,0.9057006218760055,49.17278013408679,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,644,0.13241019815105254,34.887732826538326,0.7336758391990231,37.26238120612752,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,645,0.129116297437721,34.25030469249262,0.7777193373024676,40.87554877451553,0,0.0
"Terrain shift, 25% battery",terrain,low,25,Static,646,0.12673466772956107,33.13450711923155,0.7945025779987049,42.252024300896515,0,0.0
